41219,aHans-J&ouml;rgSchek,2005,0
69209,aSteveLawrence,2005,0
70338,aS.Muthukrishnan,2005,0
142161,aEdwardA.Fox,2005,0
237350,aMichaelJ.Franklin,2005,9
67539,aChenLi0001,2005,0
23740,aGeoffreyI.Webb,2005,0
58828,aThomasS.Huang,2005,0
41068,aStefanoCeri,2005,0
188839,aYuchangLu,2005,0
173236,aRicardoVilalta,2005,0
22316,aEibeFrank,2005,0
73558,aCheeYongChan,2005,0
73009,aHonghuaDai,2005,0
112522,aShengMa,2005,0
272464,aKennethA.Ross,2005,0
122831,aJustinZobel,2005,0
322387,aRobertoJ.BayardoJr.,2005,0
21611,aTakashiWashio,2005,0
272362,aSamuelMadden,2005,0
322029,aSebastianThrun,2005,0
122778,aJamesAllan,2005,0
734862,aWensiXi,2005,0
272369,aLaksV.S.Lakshmanan,2005,0
122011,aIoanaManolescu,2005,0
62016,aYingWu,2005,0
6544,aLingLiu,2005,8
11169,aAmarnathGupta,2005,0
237483,aJenniferWidom,2005,0
33582,aXiaofengHe,2005,0
99643,aJavedA.Aslam,2005,0
17582,aDimitrisPapadias,2005,0
71602,aJeffreyF.Naughton,2005,0
115142,aPang-NingTan,2005,0
18539,aTaoLi,2005,0
112632,aDimitriosGunopulos,2005,0
480382,aAndrewW.Moore0001,2005,0
36811,aMichaelStonebraker,2005,0
322598,aAndrewZisserman,2005,0
12433,aJulianaFreire,2005,0
69709,aRaymondJ.Mooney,2005,0
122886,aSusanT.Dumais,2005,0
156136,aLeonidLibkin,2005,0
28200,aWynneHsu,2005,0
156134,aMarceloArenas,2005,0
143834,aClementT.Yu,2005,0
33935,aInderjitS.Dhillon,2006,0
250985,aPadhraicSmyth,2006,0
17574,aLuisGravano,2006,0
272542,aDanSuciu,2006,0
70364,aNikosMamoulis,2006,0
20842,aJunghooCho,2006,0
18763,aWaiLam,2006,0
17573,aSurajitChaudhuri,2006,0
98245,aMohamedF.Mokbel,2006,0
545789,aWeeSunLee,2006,0
272677,aVivekR.Narasayya,2006,0
441440,aVenkateshGanti,2006,0
11984,aPeterJ.Haas,2006,0
71188,aXifengYan,2006,0
44937,aVipinKumar,2006,0
40824,aPer-&Aring;keLarson,2006,0
273246,aVagelisHristidis,2006,0
100200,aWenfeiFan,2006,0
47689,aWeiFan,2006,0
273165,aJayavelShanmugasundaram,2006,0
119770,aMinosN.Garofalakis,2006,0
273090,aShivnathBabu,2006,0
122923,aJoemonM.Jose,2006,0
346,aHeikkiMannila,2006,0
144462,aWen-SyanLi,2006,0
35509,aTat-SengChua,2006,0
40949,aDanielaFlorescu,2006,0
41010,aAmrElAbbadi,2006,0
140300,aWangChiewTan,2006,0
98304,aWeiWang0011,2006,0
22184,aHongyuanZha,2006,0
94482,aGeorgGottlob,2006,0
272702,aAnHaiDoan,2006,0
1623,aWalidG.Aref,2006,0
72499,aSudiptoGuha,2006,0
122738,aJian-YunNie,2006,0
272706,aAnthonyK.H.Tung,2006,0
17565,aM.Tamer&Ouml;zsu,2006,0
122731,aMarkSanderson,2006,0
122730,aIanRuthven,2006,0
100804,aJunYang0001,2006,0
141453,aAyaSoffer,2006,0
58861,aJoydeepGhosh,2006,0
122721,aYimingYang,2006,0
237483,aJenniferWidom,2006,0
17486,aMing-SyanChen,2006,0
267,aHans-PeterKriegel,2006,0
71985,aS.Sudarshan0001,2006,0
151367,aSharadMehrotra,2006,0
188769,aChristophKoch0001,2006,0
100802,aWeiWang0010,2006,0
323244,aBernhardSeeger,2006,0
35650,aWei-YingMa,2006,0
1839,aJeffreyXuYu,2006,0
39072,aXiaoouTang,2006,0
540378,aJian-TaoSun,2006,0
347310,aMichailVlachos,2006,0
17489,aAidongZhang,2006,0
35649,aBenyuZhang,2006,0
10592,aChrisH.Q.Ding,2006,0
9571,aAoyingZhou,2006,0
11475,aSusanB.Davidson,2006,0
71,aRicardoA.Baeza-Yates,2006,0
119581,aCraigBoutilier,2006,0
521237,aShreeK.Nayar,2006,0
37964,aPhokionG.Kolaitis,2006,0
98315,aKian-LeeTan,2006,0
19140,aBarrySmyth,2006,0
250970,aHowardJ.Hamilton,2006,0
323610,aRaghavKaushik,2006,0
115210,aIhabF.Ilyas,2006,0
480517,aDavidD.Jensen,2006,0
57298,aDouglasW.Oard,2006,0
115104,aChengXiangZhai,2006,0
17554,aRajeevRastogi,2006,0
115346,aSpirosPapadimitriou,2006,0
141616,aBerthierA.Ribeiro-Neto,2006,0
38931,aChewLimTan,2006,0
70979,aTuomasSandholm,2006,0
322066,aDaphneKoller,2006,0
122746,aW.BruceCroft,2006,0
40633,aMaurizioLenzerini,2006,0
272397,aAlonY.Halevy,2006,0
12580,aShusakuTsumoto,2006,0
123194,aEugeneAgichtein,2006,0
71488,aRonaldFagin,2006,0
8133,aAlfonsKemper,2006,0
272669,aNickKoudas,2006,0
6780,aHaiZhuge,2006,0
101158,aBengChinOoi,2006,0
40728,aAhmedK.Elmagarmid,2006,0
156984,aDennisE.Shasha,2006,0
286624,aPedroM.Domingos,2006,0
17499,aXindongWu,2006,0
19212,aSteffenStaab,2006,0
98274,aChristianS.Jensen,2006,0
122909,aCharlesL.A.Clarke,2006,0
71766,aRaviKumar0001,2006,0
11762,aGuidoMoerkotte,2006,0
7732,aYongYu,2006,0
37221,aGerhardWeikum,2006,0
237246,aH.V.Jagadish,2006,0
17622,aElkeA.Rundensteiner,2006,0
69347,aSubbaraoKambhampati,2006,0
272433,aAnastassiaAilamaki,2006,0
100816,aChristosFaloutsos,2006,0
170055,aTheodoreJohnson,2006,0
272438,aHamidPirahesh,2006,0
20074,aHuanLiu,2006,0
272534,aKevinChen-ChuanChang,2006,0
12992,aJianyongWang,2006,0
122831,aJustinZobel,2006,0
112631,aCarlottaDomeniconi,2006,0
19683,aHaixunWang,2006,0
18102,aSoumenChakrabarti,2006,0
172169,aRussellGreiner,2006,0
71602,aJeffreyF.Naughton,2006,0
921206,aPanayiotisTsaparas,2006,0
21612,aHiroshiMotoda,2006,0
157996,aK.Sel&ccedil;ukCandan,2006,0
347298,aAndrewTomkins,2006,0
377862,aThomasHofmann,2006,0
143729,aJamesP.Callan,2006,0
66995,aGautamDas,2006,0
237152,aPhilipBohannon,2006,0
20990,aZhi-HuaZhou,2006,0
157360,aSunilPrabhakar,2006,0
93845,aGeorgeKarypis,2006,0
39499,aPrabhakarRaghavan,2006,0
156918,aMichaelJ.Carey,2006,0
237302,aYannisPapakonstantinou,2006,0
113764,aHongJiangZhang,2006,0
36638,aSergeAbiteboul,2006,0
143412,aSouravS.Bhowmick,2006,0
40285,aAndreiZ.Broder,2006,0
168415,aDavidB.Lomet,2006,0
35371,aKotagiriRamamohanarao,2006,0
70971,aGrahamCormode,2006,0
17636,aJigneshM.Patel,2006,0
17637,aGeorgeKollios,2006,0
272425,aJ&eacute;r&ocirc;meSim&eacute;on,2006,0
251092,aRonenFeldman,2006,0
197923,aOsmarR.Za&iuml;ane,2006,0
250961,aDanielS.Weld,2006,0
100801,aYufeiTao,2006,0
347421,aAristidesGionis,2006,0
100803,aJiongYang,2006,0
20484,aJiaweiHan,2006,0
251308,aDiveshSrivastava,2006,0
122769,aArjenP.deVries,2006,0
99027,aTokWangLing,2006,0
72740,aRen&eacute;eJ.Miller,2006,0
123077,aWolfgangNejdl,2006,0
105906,aTuBaoHo,2006,0
23718,aHongjunLu,2006,0
251496,aWeiyiMeng,2006,0
36221,aAlanF.Smeaton,2006,0
175,aAmbujK.Singh,2006,0
107504,aHillolKargupta,2006,0
40901,aMouniaLalmas,2006,0
98613,aJi-RongWen,2006,0
237430,aAlinDeutsch,2006,0
114624,aTobiasScheffer,2006,0
273120,aSunitaSarawagi,2006,0
114935,aSrinivasanParthasarathy,2006,0
114936,aBingLiu0001,2006,0
32559,aDonghuiZhang,2006,0
9240,aHectorGarcia-Molina,2006,0
398379,aKevinS.Beyer,2006,0
157762,aEdwardY.Chang,2006,0
7099,aRamakrishnanSrikant,2006,0
122859,aAndrewMcCallum,2006,0
272935,aRaghuRamakrishnan,2006,0
41025,aAlbertoO.Mendelzon,2006,6
560322,aSriramPadmanabhan,2006,0
323504,aMartinEster,2006,0
115050,aHuiXiong,2006,0
17555,aKyuseokShim,2006,0
110758,aLuoSi,2006,0
686689,aAlexeyPryakhin,2006,0
246730,aI.V.Ramakrishnan,2006,0
2068,aZhengChen,2006,0
120368,aQiangJi,2006,0
114898,aMohammedJaveedZaki,2006,0
35364,aCraigA.Knoblock,2006,0
141851,aDavidA.Grossman,2006,0
122778,aJamesAllan,2006,0
17492,aDivyakantAgrawal,2006,0
122897,aMaartendeRijke,2006,0
38993,aMichaelR.Lyu,2006,0
273217,aMitchCherniack,2006,0
619013,aVictorLavrenko,2006,0
273214,aEugeneJ.Shekita,2006,0
114943,aJinyanLi,2006,0
17522,aQiangYang0001,2006,0
112632,aDimitriosGunopulos,2006,0
40503,aKatsumiTanaka,2006,0
143387,aAbdurChowdhury,2006,0
272629,aLucianPopa,2006,0
37250,aVolkerMarkl,2006,0
99582,aCharuC.Aggarwal,2006,0
1188,aKeWang,2006,0
103234,aVincentConitzer,2006,0
272342,aJohannesGehrke,2006,0
41187,aCyrusShahabi,2006,0
1733,aCarloZaniolo,2006,0
17510,aPhilipS.Yu,2006,0
39619,aRajeevMotwani,2006,0
62970,aTakeoKanade,2006,0
98258,aMatthiasSchubert,2006,0
237445,aMong-LiLee,2006,0
140210,aEe-PengLim,2006,0
71543,aJeffreyScottVitter,2006,0
69210,aC.LeeGiles,2006,0
251013,aCharlesX.Ling,2006,0
69454,aEricA.Hansen,2006,0
59744,aJayantR.Haritsa,2006,0
40472,aYannisE.Ioannidis,2006,0
1167,aPhilipA.Bernstein,2006,0
415477,aTorstenSuel,2006,0
540196,aDouShen,2006,0
168315,aJosephM.Hellerstein,2006,0
122063,aSihemAmer-Yahia,2006,0
17611,aNickRoussopoulos,2006,0
100415,aGaoCong,2006,0
115211,aGuyM.Lohman,2006,0
480418,aLiseGetoor,2006,0
71689,aAmolDeshpande,2006,0
12198,aWang-ChienLee,2006,0
107700,aYannisKotidis,2006,0
352527,aIanDavidson,2006,0
272440,aDonaldKossmann,2006,0
98537,aJianPei,2006,0
599393,aMartinPfeifle,2006,0
272557,aStanleyB.Zdonik,2006,0
272757,aFlipKorn,2006,0
67157,aPeterStone,2006,0
98759,aAdaWai-CheeFu,2006,0
540232,aHua-JunZeng,2006,0
13066,aOphirFrieder,2006,0
322387,aRobertoJ.BayardoJr.,2006,0
167176,aC.Mohan0001,2006,0
155116,aMarcusFontoura,2006,0
58754,aRongJin,2006,0
72400,aRaymondT.Ng,2006,0
122781,aIadhOunis,2006,0
13714,aPeerKr&ouml;ger,2006,0
323528,aChrisJermaine,2006,0
272611,aTovaMilo,2006,0
142160,aWeiguoFan,2006,0
70525,aDavidJ.DeWitt,2006,0
55572,aStefanoSoatto,2006,0
480362,aVijayshankarRaman,2006,0
70338,aS.Muthukrishnan,2006,0
142161,aEdwardA.Fox,2006,0
237350,aMichaelJ.Franklin,2006,0
67539,aChenLi0001,2006,0
64637,aLucJ.VanGool,2006,0
23740,aGeoffreyI.Webb,2006,0
58828,aThomasS.Huang,2006,0
41068,aStefanoCeri,2006,0
297894,aPascalFua,2006,0
22316,aEibeFrank,2006,0
73558,aCheeYongChan,2006,0
