A Markov Network Based Factorized Distribution Algorithm for Optimization.,2003,ECML
Semi-definite Manifold Alignment.,2007,ECML
BMWk Revisited - Generalization and Formalization of an Algorithm for Detecting Recursive Relations in Term Sequences.,1994,ECML
Learning to Classify Documents with Only a Small Positive Training Set.,2007,ECML
Integrating Models of Knowledge and Machine Learning.,1993,ECML
Toward Robust Real-World Inference: A New Perspective on Explanation-Based Learning.,2006,ECML
Clustering and Metaclustering with Nonnegative Matrix Decompositions.,2005,ECML
Estimating Attributes: Analysis and Extensions of RELIEF.,1994,ECML
Effective Voting of Heterogeneous Classifiers.,2004,ECML
COllective INtelligence with Sequences of Actions - Coordinating Actions in Multi-agent Systems.,2003,ECML
Data Privacy.,2004,ECML
A Buffering Strategy to Avoid Ordering Effects in Clustering.,1998,ECML
General Solution for Supervised Graph Embedding.,2007,ECML
God Doesn't Always Shave with Occam's Razor - Learning When and How to Prune.,1998,ECML
On Testing the Missing at Random Assumption.,2006,ECML
Beyond Occam's Razor: Process-Oriented Evaluation.,2000,ECML
DP 1: Supervised and Unsupervised Clustering.,1994,ECML
Learning a Classifier with Very Few Examples: Analogy Based and Knowledge Based Generation of New Examples for Character Recognition.,2007,ECML
Learning to Play a Highly Complex Game from Human Expert Games.,2002,ECML
A Boosting Approach to Multiple Instance Learning.,2004,ECML
Nonparametric Regularization of Decision Trees.,2000,ECML
Reasoning and Learning in Probabilistic and Possibilistic Networks: An Overview.,1995,ECML
The Huller: A Simple and Efficient Online SVM.,2005,ECML
Test-Cost Sensitive Classification Based on Conditioned Loss Functions.,2007,ECML
Using Lattice-Based Framework as a Tool for Feature Extraction.,1998,ECML
Abalearn: A Risk-Sensitive Approach to Self-play Learning in Abalone.,2003,ECML
Neighborhood-Based Local Sensitivity.,2007,ECML
Robustk-DNF Learning via Inductive Belief Merging.,2003,ECML
Naive (Bayes) at Forty: The Independence Assumption in Information Retrieval.,1998,ECML
Classification by Voting Feature Intervals.,1997,ECML
A Context Similarity Measure.,1994,ECML
Severe Class Imbalance: Why Better Algorithms Aren't the Answer.,2005,ECML
Simple Test Strategies for Cost-Sensitive Decision Trees.,2005,ECML
"Fitness Distance Correlation of Neural Network Error Surfaces: A Scalable, Continuous Optimization Problem.",2001,ECML
Towards Finite-Sample Convergence of Direct Reinforcement Learning.,2005,ECML
Clustering Trees with Instance Level Constraints.,2007,ECML
Error-Correcting Output Codes for Local Learners.,1998,ECML
Parallel Recombinative Reinforcement Learning (Extended Abstract).,1995,ECML
Learning in Dynamically Changing Domains: Theory Revision and Context Dependence Issues.,1997,ECML
Improving Term Extraction by System Combination Using Boosting.,2001,ECML
Possibilistic Induction in Decision-Tree Learning.,2002,ECML
A Unified Framework for Evaluation Metrics in Classification Using Decision Trees.,2001,ECML
Metric-Based Inductive Learning Using Semantic Height Functions.,2000,ECML
Bayesian Network Learning with Abstraction Hierarchies and Context-Specific Independence.,2005,ECML
Feature Subset Selection in Text-Learning.,1998,ECML
An Empirical Study of Encoding Schemes and Search Strategies in Discovering Causal Networks.,2002,ECML
Error-Sensitive Grading for Model Combination.,2005,ECML
Classification with Support Hyperplanes.,2006,ECML
Subsumption and Refinement in Model Inference.,1993,ECML
Estimation of Mixture Models Using Co-EM.,2005,ECML
Infinite Ensemble Learning with Support Vector Machines.,2005,ECML
On the LearnAbility of Abstraction Theories from Observations for Relational Learning.,2005,ECML
Improvement of the State Merging Rule on Noisy Data in Probabilistic Grammatical Inference.,2003,ECML
Bayesian Learning of Markov Network Structure.,2006,ECML
A General Convergence Method for Reinforcement Learning in the Continuous Case.,1998,ECML
Unsupervised Multiple-Instance Learning for Functional Profiling of Genomic Data.,2006,ECML
Learning from Relevant Tasks Only.,2007,ECML
Improving Control-Knowledge Acquisition for Planning by Active Learning.,2006,ECML
Discovery of Constraints and Data Dependencies in Databases (Extended Abstract).,1995,ECML
Context Sensitive Paraphrasing with a Global Unsupervised Classifier.,2007,ECML
Hybrid Algorithms with Instance-Based Classification.,2005,ECML
Robust Probabilistic Calibration.,2006,ECML
Exploiting Context When Learning to Classify.,1993,ECML
Analyzing Sensory Data Using Non-linear Preference Learning with Feature Subset Selection.,2004,ECML
Multi-objective Classification with Info-Fuzzy Networks.,2004,ECML
Speeding up Q(lambda)-Learning.,1998,ECML
Extraction of Recurrent Patterns from Stratified Ordered Trees.,2001,ECML
Pertinent Background Knowledge for Learning Protein Grammars.,2006,ECML
Towards a Universal Theory of Artificial Intelligence Based on Algorithmic Probability and Sequential Decisions.,2001,ECML
Efficient Computation of Recursive Principal Component Analysis for Structured Input.,2007,ECML
Improving the Robustness and Encoding Complexity of Behavioural Clones.,2001,ECML
Discriminative Sequence Labeling by Z-Score Optimization.,2007,ECML
Finding the Right Family: Parent and Child Selection for Averaged One-Dependence Estimators.,2007,ECML
The Cost of Learning Directed Cuts.,2007,ECML
Identifying Unrecognizable Regular Languages by Queries.,1994,ECML
Learning with Mixture Models: Concepts and Applications.,2002,ECML
Bayes and Pseudo-Bayes Estimates of Conditional Probabilities and Their Reliability.,1993,ECML
An Overview of Evolutionary Computation.,1993,ECML
Unambiguous Automata Inference by Means of State-Merging Methods.,2003,ECML
Learning Metrics Between Tree Structured Data: Application to Image Recognition.,2007,ECML
Patching Approximate Solutions in Reinforcement Learning.,2006,ECML
Learning Relations with Closing the World (Extended Abstract).,1994,ECML
Semi-supervised Collaborative Text Classification.,2007,ECML
Approximate Policy Iteration for Closed-Loop Learning of Visual Tasks.,2006,ECML
RIONA: A Classifier Combining Rule Induction and k-NN Method with Automated Selection of Optimal Neighbourhood.,2002,ECML
Variational Extensions to EM and Multinomial PCA.,2002,ECML
On the Utility of Predicate Invention in Inductive Logic Programming.,1994,ECML
A Clustering Model Based on Matrix Approximation with Applications to Cluster System Log Files.,2005,ECML
Nonrigid Embeddings for Dimensionality Reduction.,2005,ECML
On Applying Tabling to Inductive Logic Programming.,2005,ECML
On Pairwise Naive Bayes Classifiers.,2007,ECML
Phase Transitions and Stochastic Local Search in k-Term DNF Learning.,2002,ECML
A Mixture Approach to Novelty Detection Using Training Data with Outliers.,2001,ECML
Intensional Learning of Logic Programs.,1994,ECML
Conditions for Occam's Razor Applicability and Noise Elimination.,1997,ECML
Composing Functions to Speed up Reinforcement Learning in a Changing World.,1998,ECML
A Multiple Model Cost-Sensitive Approach for Intrusion Detection.,2000,ECML
Network Game and Boosting.,2005,ECML
Q-Learning and Redundancy Reduction in Classifier Systems with Internal State.,1998,ECML
An Experimental Study of Different Approaches to Reinforcement Learning in Common Interest Stochastic Games.,2004,ECML
Ensembles of Multi-Objective Decision Trees.,2007,ECML
The Minimum Volume Covering Ellipsoid Estimation in Kernel-Defined Feature Spaces.,2006,ECML
A New MDL Measure for Robust Rule Induction (Extended Abstract).,1995,ECML
Complexity Dimensions and Learnability.,1993,ECML
A Geometric Approach to Feature Selection.,1994,ECML
Proportional k-Interval Discretization for Naive-Bayes Classifiers.,2001,ECML
Revisiting Fisher Kernels for Document Similarities.,2006,ECML
A SAT-Based Version Space Algorithm for Acquiring Constraint Satisfaction Problems.,2005,ECML
Taking Causality Seriously: Propensity Score Methodology Applied to Estimate the Effects of Marketing Interventions.,2003,ECML
The Enron Corpus: A New Dataset for Email Classification Research.,2004,ECML
An Analysis of Stopping and Filtering Criteria for Rule Learning.,2004,ECML
An Integrated Approach to Learning Bayesian Networks of Rules.,2005,ECML
Multiple-Knowledge Representation in Concept Learning.,1995,ECML
Reinforcement Learning for MDPs with Constraints.,2006,ECML
Bayesian Network Methods for Traffic Flow Forecasting with Incomplete Data.,2004,ECML
Learning Domain Theories using Abstract Beckground Knowledge.,1993,ECML
Deconvolutive Clustering of Markov States.,2006,ECML
Policy Gradient Critics.,2007,ECML
A Guided Tour Through Hypothesis Spaces in ILP.,1995,ECML
Dynamic Asset Allocation Exploiting Predictors in Reinforcement Learning Framework.,2004,ECML
Cost-Sensitive Pruning of Decision Trees.,1994,ECML
Towards 'Interactive' Active Learning in Multi-view Feature Sets for Information Extraction.,2007,ECML
Inductive Learning of Normal Clauses.,1994,ECML
Clustered Partial Linear Regression.,2000,ECML
Similarity-Based Alignment and Generalization.,2005,ECML
Subspace Metric Ensembles for Semi-supervised Clustering of High Dimensional Data.,2006,ECML
Case-Based Label Ranking.,2006,ECML
Support Vector Machines with Example Dependent Costs.,2003,ECML
Extraction of Knowledge from Data Using Constrained Neural Networks.,1993,ECML
Iterative Ensemble Classification for Relational Data: A Case Study of Semantic Web Services.,2004,ECML
Right of Inference: Nearest Rectangle Learning Revisited.,2006,ECML
A New Way to Introduce Knowledge into Reinforcement Learning.,2003,ECML
K-SVCR. A Multi-class Support Vector Machine.,2000,ECML
Multi-level Boundary Classification for Information Extraction.,2004,ECML
Ranking with Predictive Clustering Trees.,2002,ECML
Structure Learning of Probabilistic Relational Models from Incomplete Relational Data.,2007,ECML
Shrinkage Estimator for Bayesian Network Parameters.,2007,ECML
Natural Ideal Operators in Inductive Logic Programming.,1997,ECML
Consensus Decision Trees: Using Consensus Hierarchical Clustering for Data Relabelling and Reduction.,2001,ECML
Efficient Case Based Feature Construction.,2005,ECML
Active Learning in Partially Observable Markov Decision Processes.,2005,ECML
Interpretable Neural Networks with BP-SOM.,1998,ECML
Logistic Model Trees.,2003,ECML
Probabilistic Incremental Program Evolution: Stochastic Search Through Program Space.,1997,ECML
Text Categorization Using Transductive Boosting.,2001,ECML
Efficient Pairwise Classification.,2007,ECML
An Adaptive Kernel Method for Semi-supervised Clustering.,2006,ECML
Boosting Applied toe Word Sense Disambiguation.,2000,ECML
Volume under the ROC Surface for Multi-class Problems.,2003,ECML
Learning from Message Pairs for Automatic Email Answering.,2004,ECML
Analyzing Multi-agent Reinforcement Learning Using Evolutionary Dynamics.,2004,ECML
Ensembles of Multi-instance Learners.,2003,ECML
A Short Note About the Application of Polynomial Kernels with Fractional Degree in Support Vector Learning.,1998,ECML
Margin-Based Active Learning for Structured Output Spaces.,2006,ECML
Co-operative Reinforcement Learning By Payoff Filters (Extended Abstract).,1995,ECML
Learning Context Free Grammars in the Limit Aided by the Sample Distribution.,2003,ECML Workshop on Learning Contex-Free Grammars
Conditional Independence Trees.,2004,ECML
Constant Rate Approximate Maximum Margin Algorithms.,2006,ECML
Genetic Algorithms for Protein Tertiary Structure Prediction.,1993,ECML
Transductive Gaussian Process Regression with Automatic Model Selection.,2006,ECML
Inference of Finite Automata: Reducing the Search Space with an Ordering of Pairs of States.,1998,ECML
Seeing the Forest Through the Trees: Learning a Comprehensible Model from an Ensemble.,2007,ECML
"Learning (k, l)-Contextual Tree Languages for Information Extraction.",2005,ECML
Simulating Children Learning and Explaining Elementary Heat Transfer Phenomena: A Multistrategy System at Work.,1998,ECML
Averaging Over Decision Stumps.,1994,ECML
Pruning Multivariate Decision Trees by Hyperplane Merging.,1995,ECML
Learning Abstract Planning Cases.,1995,ECML
Properties of Inductive Logic Programming in Function-Free Horn Logic.,1994,ECML
TildeCRF: Conditional Random Fields for Logical Sequences.,2006,ECML
Learning Patterns of Behavior by Observing System Events.,2000,ECML
An Induction-based Control for Genetic Algorithms (Extended Abstract).,1995,ECML
Sample PAC-Learnability in Model Inference.,1994,ECML
Multimodal Function Optimizing by a New Hybrid Nonlinear Simplex Search and Particle Swarm Algorithm.,2005,ECML
Color Image Segmentation: Kernel Do the Feature Space.,2003,ECML
Analysis of the Performance of AdaBoost.M2 for the Simulated Digit-Recognition-Example.,2001,ECML
An Optimal Best-First Search Algorithm for Solving Infinite Horizon DEC-POMDPs.,2005,ECML
Value Miner: A Data Mining Environment for the Calculation of the Customer Lifetime Value with Application to the Automotive Industry.,2000,ECML
Applying the Bayesian Evidence Framework to \nu -Support Vector Regression.,2001,ECML
SAMIA: A Bottom-Up Learning Method Using a Simulated Annealing Algorithm.,1993,ECML
Social Agents Playing a Periodical Policy.,2001,ECML
MCMC Learning of Bayesian Network Models by Markov Blanket Decomposition.,2005,ECML
Biases and Their Effects in Inductive Logic Programming.,1994,ECML
Iterative Double Clustering for Unsupervised and Semi-supervised Learning.,2001,ECML
Cluster-Grouping: From Subgroup Discovery to Clustering.,2004,ECML
Efficiently Determining the Starting Sample Size for Progressive Sampling.,2001,ECML
Induction of Feature Terms With INDIE.,1997,ECML
Efficient Prediction-Based Validation for Document Clustering.,2006,ECML
Kernel-Based Grouping of Histogram Data.,2007,ECML
Fisher Kernels for Logical Sequences.,2004,ECML
An Efficient Approximation to Lookahead in Relational Learners.,2006,ECML
Batch Classification with Discrete Finite Mixtures.,1998,ECML
Automatic Synthesis of Control Programs by Combination of Learning and Problem Solving Methods (Extended Abstract).,1995,ECML
Ibots Learn Genuine Team Solutions.,1997,ECML
Classification of Ordinal Data Using Neural Networks.,2005,ECML
A Note on Refinement Operators.,1993,ECML
Cost-Sensitive Learning of SVM for Ranking.,2006,ECML
Approximating Gaussian Processes withH2-Matrices.,2007,ECML
Bayesian Learning with Mixtures of Trees.,2006,ECML
Mining TCP/IP Traffic for Network Intrusion Detection by Using a Distributed Genetic Algorithm.,2000,ECML
Analysis of Generic Perceptron-Like Large Margin Classifiers.,2005,ECML
Using Subclasses to Improve Classification Learning.,2001,ECML
"IDDD: An Inductive, Domain Dependent Decision Algorithm.",1993,ECML
On-Line Support Vector Machine Regression.,2002,ECML
Rademacher Penalization over Decision Tree Prunings.,2003,ECML
Combining Classifiers by Constructive Induction.,1998,ECML
Estimating Attributed Central Orders: An Empirical Comparison.,2004,ECML
Fast Non-negative Dimensionality Reduction for Protein Fold Recognition.,2005,ECML
Finite-Element Methods with Local Triangulation Refinement for Continuous Reimforcement Learning Problems.,1997,ECML
Discriminative Clustering: Optimal Contingency Tables by Learning Metrics.,2002,ECML
Handling Real Numbers in ILP: A Step Towards Better Behavioural Clones (Extended Abstract).,1995,ECML
Graph Based Semi-supervised Learning with Sharper Edges.,2006,ECML
Pairwise Preference Learning and Ranking.,2003,ECML
Convergence Rate of Minimization Learning for Neural Networks.,1998,ECML
Learning Rules to Improve a Machine Translation System.,2003,ECML
Flexible Integration of Multiple Learning Methods into a Problem Solving Architecture.,1994,ECML
Natural Actor-Critic.,2005,ECML
Constructing Intermediate Concepts by Decomposition of Real Functions.,1997,ECML
Boosting Density Function Estimators.,2002,ECML
"Learning from Recursive, Tree Structured Examples.",1994,ECML
Improving Example-Guided Unfolding.,1993,ECML
Part-of-Speech Tagging Using Decision Trees.,1998,ECML
Roulette Sampling for Cost-Sensitive Learning.,2007,ECML
Simplifying Decision Trees by Pruning and Grafting: New Results (Extended Abstract).,1995,ECML
Boosting Trees for Cost-Sensitive Classifications.,1998,ECML
Nonnegative Lagrangian Relaxation ofK-Means and Spectral Clustering.,2005,ECML
Spline Embedding for Nonlinear Dimensionality Reduction.,2006,ECML
Safe Q-Learning on Complete History Spaces.,2007,ECML
Efficient Continuous-Time Reinforcement Learning with Adaptive State Graphs.,2007,ECML
Exploiting Qualitative Knoledge to Enhance Skill Acquisition.,1997,ECML
Bayesian Substructure Learning - Approximate Learning of Very Large Network Structures.,2007,ECML
Leveraging Lexical Semantics to Infer Context-Free Grammars.,2003,ECML Workshop on Learning Contex-Free Grammars
Counter-Example Generation-Based One-Class Classification.,2007,ECML
Decision Tree Pruning as a Search in the State Space.,1993,ECML
Task-Driven Discretization of the Joint Space of Visual Percepts and Continuous Actions.,2006,ECML
An Efficient Method to Estimate Labelled Sample Size for Transductive LDA(QDA/MDA) Based on Bayes Risk.,2004,ECML
Exploiting Classifier Combination for Early Melanoma Diagnosis Support.,2000,ECML
Random Matrices in Data Analysis.,2004,ECML
Knowledge Discovery from Very Large Databases Using Frequent Concept Lattices.,2000,ECML
A Selective Sampling Strategy for Label Ranking.,2006,ECML
Efficient Non-linear Control Through Neuroevolution.,2006,ECML
Using Diversity in Preparing Ensembles of Classifiers Based on Different Feature Subsets to Minimize Generalization Error.,2001,ECML
On the Practice of Branching Program Boosting.,2001,ECML
Layered Learning.,2000,ECML
Efficient Convolution Kernels for Dependency and Constituent Syntactic Trees.,2006,ECML
Problem Decomposition and the Learning of Skills.,1995,ECML
On the Role of Machine Learning in Knowledge-Based Control.,1994,ECML
Learning to Classify X-Ray Images Using Relational Learning.,1998,ECML
An Efficient and Effective Procedure for Updating a Competence Model for Case-Based Reasoners.,2000,ECML
Optimizing Local Probability Models for Statistical Parsing.,2003,ECML
A Distance-Based Approach for Action Recommendation.,2005,ECML
Metrics on Terms and Clauses.,1997,ECML
Batch Reinforcement Learning with State Importance.,2004,ECML
Wrapping Web Information Providers by Transducer Induction.,2001,ECML
Combining Discrete Algorithmic and Probabilistic Approaches in Data Mining.,2001,ECML
Support Vector Machines for Polycategorical Classification.,2002,ECML
A Minimum Descriptipn Length Approach to Grammar Inference.,2003,ECML Workshop on Learning Contex-Free Grammars
Search-Based Class Discretization.,1997,ECML
Sparse Online Greedy Support Vector Regression.,2002,ECML
Inducing and Using Decision Rules in the GRG Knowledge Discovery System.,1997,ECML
Learning Directed Probabilistic Logical Models: Ordering-Search Versus Structure-Search.,2007,ECML
Automatically Evolving Rule Induction Algorithms.,2006,ECML
Classifier Loss Under Metric Uncertainty.,2007,ECML
Can Complexity Theory Benefit from Learning Theory?,1993,ECML
To Select or To Weigh: A Comparative Study of Model Selection and Model Weighing for SPODE Ensembles.,2006,ECML
Bibliographical Notes.,2003,ECML Workshop on Learning Contex-Free Grammars
The Musical Expression Project: A Challenge for Machine Learning and Knowledge Discovery.,2001,ECML
Undercomplete Blind Subspace Deconvolution Via Linear Prediction.,2007,ECML
An ALgorithm for Learning Hierarchical Classifiers.,1994,ECML
Theta-Subsumption for Structural Matching.,1997,ECML
Complexity of Computing Generalized VC-Dimensions.,1994,ECML
Bandit Based Monte-Carlo Planning.,2006,ECML
Improvement of Systems Management Policies Using Hybrid Reinforcement Learning.,2006,ECML
Pairwise Classification as an Ensemble Technique.,2002,ECML
Learning and Exploitation Do Not Conflict Under Minimax Optimality.,1997,ECML
Independent Subspace Analysis on Innovations.,2005,ECML
Error Estimators for Pruning Regression Trees.,1998,ECML
A Comparitive Utility Analysis of Case-Based Reasoning and Control-Rule Learning Systems.,1995,ECML
Improving Progressive Sampling via Meta-learning on Learning Curves.,2004,ECML
Diversity versus Quality in Classification Ensembles Based on Feature Selection.,2000,ECML
"Next Generation Data Mining Tools: Power Laws and Self-similarity for Graphs, Streams and Traditional Data.",2003,ECML
"Inductive Logic Programming: Derivations, Successes and Shortcomings.",1993,ECML
A Comparison of Ranking Methods for Classification Algorithm Selection.,2000,ECML
Asymmetric Co-evolution for Imperfect-Information Zero-Sum Games.,2000,ECML
K-Means with Large and Noisy Constraint Sets.,2007,ECML
Approximation Algorithms for Minimizing Empirical Error by Axis-Parallel Hyperplanes.,2005,ECML
Abstract Computer Models: Towards a New Method for Theorizing About Adaptive Agents.,1995,ECML
Lazy Induction of Descriptions for Relational Case-Based Learning.,2001,ECML
Reliable Classifications with Machine Learning.,2002,ECML
Variational Bayesian Dirichlet-Multinomial Allocation for Exponential Family Mixtures.,2006,ECML
Offspring-annotated probabilistic context-free grammars.,2003,ECML Workshop on Learning Contex-Free Grammars
An Intelligent Model for the Signorini Contact Problem in Belt Grinding Processes.,2004,ECML
"Exploiting Term, Predicate, and Feature Taxonomies in Propositionalization and Propositional Rule Learning.",2007,ECML
An Empirical Study of MetaCost Using Boosting Algorithms.,2000,ECML
Convergence and Divergence in Standard and Averaging Reinforcement Learning.,2004,ECML
Wrapper Generation via Grammar Induction.,2000,ECML
Transductive Confidence Machines for Pattern Recognition.,2002,ECML
Parallel and Distributed Search for Structure in Multivariate Time Series.,1997,ECML
A Distributed Genetic Algorithm Improving the Generalization Behavior of Neural Networks.,1995,ECML
An Instance-Based Learning Method for Database: An Information Theoretic Approach.,1994,ECML
Getting Order Independence in Incremental Learning.,1993,ECML
Real-World Learning with Markov Logic Networks.,2004,ECML
Population Diversity in Permutation-Based Genetic Algorithm.,2004,ECML
A New Pairwise Ensemble Approach for Text Classification.,2003,ECML
Some Lower Bounds for the Computational Complexity of Inductive Logic Programming.,1993,ECML
Improving Bayesian Network Structure Search with Random Variable Aggregation Hierarchies.,2006,ECML
An Information Geometric Perspective on Active Learning.,2002,ECML
Improving Numerical Prediction with Qualitative Constraints.,2003,ECML
iBoost: Boosting Using an i nstance-Based Exponential Weighting Scheme.,2002,ECML
Towards a Simple Clustering Criterion Based on Minimum Length Encoding.,2002,ECML
Decision Tree Instability and Active Learning.,2007,ECML
Spectral Clustering and Embedding with Hidden Markov Models.,2007,ECML
Breaking Through the Syntax Barrier: Searching with Entities and Relations.,2004,ECML
A Kernel Approach for Learning from almost Orthogonal Patterns.,2002,ECML
Sequence Discrimination Using Phase-Type Distributions.,2006,ECML
Analytical Learning Guided by Empirical Technology: An Approach to Integration (Extended Abstract).,1995,ECML
Optimizing Feature Sets for Structured Data.,2007,ECML
A Monotonic Measure for Optimal Feature Selection.,1998,ECML
The Effects of Noise on Efficient Incremental Induction (Extended Abstract).,1995,ECML
Refinement of Rule Sets with JoJo.,1993,ECML
Probabilistic Models for Action-Based Chinese Dependency Parsing.,2007,ECML
(Agnostic) PAC Learning Concepts in Higher-Order Logic.,2006,ECML
An Iterative and Bottom-up Procedure for Proving-by-Example.,1993,ECML
Discovering Dynamics with Genetic Programming.,1994,ECML
Concept Formation in Expressive Description Logics.,2004,ECML
A Discriminative Approach for the Retrieval of Images from Text Queries.,2006,ECML
A Case Study in Loyality and Satisfaction Research.,1997,ECML
The Role of Prototypicality in Exemplar-Based Learning.,1995,ECML
Sensitivity Analysis of the Result in Binary Decision Trees.,2004,ECML
A Multistrategy Learning System and Its Integration into an Interactive Floorplanning Tool.,1994,ECML
JIGSAW: Puzzling together RUTH and SPECTRE (Extended Abstract).,1995,ECML
Improved Smoothing for Probabilistic Suffix Trees Seen as Variable Order Markov Chains.,2002,ECML
Learning to Complete Sentences.,2005,ECML
Simultaneous Concept Learning of Fuzzy Rules.,2004,ECML
Learning to Fly Simple and Robust.,2004,ECML
Optimal Stopping and Constraints for Diffusion Models of Signals with Discontinuities.,2005,ECML
Handling Continuous-Valued Attributes in Decision Tree with Neural Network Modelling.,2000,ECML
A Two-Level Learning Method for Generalized Multi-instance Problems.,2003,ECML
Making Good Probability Estimates for Regression.,2006,ECML
Funtional Inductive Logic Programming with Queries to the User.,1993,ECML
ILP Experiments in Detecting Traffic Problems.,1998,ECML
Analysis of Rachmaninoff's Piano Performances Using Inductive Logic Programming (Extended Abstract).,1995,ECML
Learning Stochastic Tree Edit Distance.,2006,ECML
Iteratively Extending Time Horizon Reinforcement Learning.,2003,ECML
Learning Problem-Solving Concepts by Reflecting on Problem Solving.,1994,ECML
Ensembles of Nearest Neighbor Forecasts.,2006,ECML
Integrated Learning Architectures.,1993,ECML
On Minimizing the Position Error in Label Ranking.,2007,ECML
Constraint Selection by Committee: An Ensemble Approach to Identifying Informative Constraints for Semi-supervised Clustering.,2007,ECML
B-Matching for Spectral Clustering.,2006,ECML
Text Categorization with Suport Vector Machines: Learning with Many Relevant Features.,1998,ECML
Symbolic Discriminant Analysis for Mining Gene Expression Patterns.,2001,ECML
Statistification or Mystification? The Need for Statistical Thought in Visual Data Mining.,2001,ECML
Batch Classification with Applications in Computer Aided Diagnosis.,2006,ECML
Early Screening for Castric Cancer Using machine Learning Techniques.,1994,ECML
Experiments in Value Function Approximation with Sparse Support Vector Regression.,2004,ECML
Reasoning with Classifiers.,2002,ECML
Short-Term Profiling for a Case-Based Reasoning.,2000,ECML
Predicate Invention and Learning from Positive Examples Only.,1998,ECML
Incremental Learning of Control Knowledge for Nonlinear Problem Solving.,1994,ECML
Predicate Invention in Inductive Data Engineering.,1993,ECML
First-Order Learning for Web Mining.,1998,ECML
Two-Eyed Algorithms and Problems.,2003,ECML
Predicate Invention in ILP - an Overview.,1993,ECML
A Machine Learning Approach to Workflow Management.,2000,ECML
An Application of Machine Learning in the Domain of Loan Analysis.,1993,ECML
Recursive Lazy Learning for Modeling and Control.,1998,ECML
Comparing Complete and Partial Classification for Identifying Latently Dissatisfied Customers.,2000,ECML
Inverting Implication with Small Training Sets.,1994,ECML
Speeding Up Relational Reinforcement Learning through the Use of an Incremental First Order Decision Tree Learner.,2001,ECML
Learning Classification Rules Using Lattices (Extended Abstract).,1995,ECML
Learning an Outlier-Robust Kalman Filter.,2007,ECML
Efficient Large Scale Linear Programming Support Vector Machines.,2006,ECML
Slides.,2003,ECML Workshop on Learning Contex-Free Grammars
Using MDP Characteristics to Guide Exploration in Reinforcement Learning.,2003,ECML
Stability Based Sparse LSI/PCA: Incorporating Feature Selection in LSI and PCA.,2007,ECML
Discovering Patterns in EEG-Signals: Comparative Study of a Few Methods.,1993,ECML
Mode Directed Path Finding.,2005,ECML
Model-Based Online Learning of POMDPs.,2005,ECML
Detecting Fraud in Health Insurance Data: Learning to Model Incomplete Benford's Law Distributions.,2005,ECML
Imitation Learning Using Graphical Models.,2007,ECML
Generalization under Implication by using Or-Introduction.,1993,ECML
Annealed Discriminant Analysis.,2005,ECML
An Evolutionary Algorithm for Cost-Sensitive Decision Rule Learning.,2001,ECML
Learning Recursion with Iterative Bootstrap Induction (Extended Abstract).,1995,ECML
Case Exchange Strategies in Multiagent Learning.,2002,ECML
Transfer Learning in Reinforcement Learning Problems Through Partial Policy Recycling.,2007,ECML
Case-Based Learning: Beyond Classification of Feature Vectors.,1997,ECML
Avoiding Boosting Overfitting by Removing Confusing Samples.,2007,ECML
Improving the AUC of Probabilistic Estimation Trees.,2003,ECML
Learning Trading Rules with Inductive Logic Programming.,2000,ECML
Dual Strategy Active Learning.,2007,ECML
Minimax TD-Learning with Neural Nets in a Markov Game.,2000,ECML
Using Multiple Clause Constructors in Inductive Logic Programming for Semantic Parsing.,2001,ECML
Characterizing the Applicability of Classification Algorithms Using Meta-Level Learning.,1994,ECML
Strength in Diversity: The Advance of Data Analysis.,2004,ECML
A Simple Lexicographic Ranker and Probability Estimator.,2007,ECML
Improving Rocchio with Weakly Supervised Clustering.,2003,ECML
Learning from Positive and Unlabeled Examples with Different Data Distributions.,2005,ECML
FOSSIL: A Robust Relational Learner.,1994,ECML
Comparing Rule Measures for Predictive Association Rules.,2007,ECML
Training Support Vector Machines with Multiple Equality Constraints.,2005,ECML
Active Class Selection.,2007,ECML
On the Boosting Pruning Problem.,2000,ECML
Efficient Inference in Large Conditional Random Fields.,2006,ECML
Boosting in PN Spaces.,2006,ECML
"Coevolutionary, Distributed Search for Inducing Concept Description.",1998,ECML
Learning Disjunctive Normal Forms in a Dual Classifier System (Extended Abstract).,1995,ECML
Propagation of Q-values in Tabular TD(lambda).,2002,ECML
Integrated Learning and Planning Based on Truncating Temporal Differences.,1997,ECML
Patching Proofs for Reuse (Extended Abstract).,1995,ECML
Strategy Learning for Reasoning Agents.,2005,ECML
A Multistrategy Approach to the Classification of Phases in Business Cycles.,2002,ECML
Learning While Exploring: Bridging the Gaps in the Eligibility Traces.,2001,ECML
Learning When Negative Examples Abound.,1997,ECML
Optimising Performance of Competing Search Engines in Heterogeneous Web Environments.,2003,ECML
On Discriminative Joint Density Modeling.,2005,ECML
Visualizations for Assessing Convergence and Mixing of MCMC.,2003,ECML
Revising Engineering Models: Combining Computational Discovery with Knowledge.,2002,ECML
Improved Pairwise Coupling Classification with Correcting Classifiers.,1998,ECML
Naive Bayesian Classifiers for Ranking.,2004,ECML
Using Constraints to Building Version Spaces.,1994,ECML
Learning Linear Constraints in Inductive Logic Programming.,1997,ECML
Using Hard Classifiers to Estimate Conditional Class Probabilities.,2002,ECML
An Evolutionary Function Approximation Approach to Compute Prediction in XCSF.,2005,ECML
Experiments on Solving Multiclass Learning Problems byn2-classifier.,1998,ECML
Learning and Inference for Clause Identification.,2002,ECML
